OBJECTID,CITY_NAME,POP_1980,POP_1990,POP_2000,POP_2010,ALLCRASH,FCRASH,MACRASH,MICRASH,POCRASH,PDOCRASH,TPROPDMG,ALLINJS,TFATALITY,TMAJINJ,TMININJ,TPOSSINJ,TUNKINJ,ALCDRUGCR,ALCDRUGFCR,ALCDRUGMCR,ALCDRUGFAT,ALCDRUGMAJ,ALCDRUGINJ,ALCDRUGFI,ALCOCR,ALCOFCR,ALCOMCR,ALCOFAT,ALCOMAJ,ALCOINJ,ALCOFI,MOTOCR,MOTOFCR,MOTOMCR,MOTOFAT,MOTOMAJ,MOTOINJ,MOTOFI,PEDCR,PEDFCR,PEDMCR,PEDFAT,PEDMAJ,PEDINJ,PEDFI,BIKECR,BIKEFCR,BIKEMCR,BIKEFAT,BIKEMAJ,BIKEINJ,BIKEFI,SBUSCR,SBUSFCR,SBUSMCR,SBUSFAT,SBUSMAJ,SBUSINJ,SBUSFI,NBUSCR,NBUSFCR,NBUSMCR,NBUSFAT,NBUSMAJ,NBUSINJ,NBUSFI,TRKCR,TRKFCR,TRKMCR,TRKFAT,TRKMAJ,TRKINJ,TRKFI,HTRKCR,HTRKFCR,HTRKMCR,HTRKFAT,HTRKMAJ,HTRKINJ,HTRKFI,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,CITY_NUMBER,YEAR,REST_UPDATED,REST_UTC_OFFSET,AREA_ACRE,PERIMETER_METER,Shape__Area,Shape__Length
356,Osage,3718,3439,3451,3619,36,0,1,1,4,30,133173,11,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2,2,2,3,2,3,2,6,2,2,4,6,0,0,1,3,8,6,4,7,5,2,0,0,5760,2001,2019-10-08T09:31:26.062Z,-05:00,1387.60411203208,14189.92448,10600476.3320313,19498.9302610965
357,Riceville,919,827,840,785,7,0,0,0,1,6,26120,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4,1,0,0,6427,2001,2019-10-08T09:31:26.062Z,-05:00,682.714516299931,7844.40193,5228869.41015625,10792.3010978799
358,McIntire,197,147,173,0,2,0,0,0,0,2,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4900,2001,2019-10-08T09:31:26.062Z,-05:00,642.925014703144,6455.72096,4935919.6328125,8891.83905697318
359,Elma,714,653,598,546,2,0,0,0,0,2,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2365,2001,2019-10-08T09:31:26.062Z,-05:00,793.686379296895,7194.37697,6056026.8828125,9877.37982185866
360,Orchard,95,93,88,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737,2001,2019-10-08T09:31:26.062Z,-05:00,103.10753261116,3345.69442,786267.3203125,4591.93725533311
361,Mitchell,193,170,155,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5135,2001,2019-10-08T09:31:26.062Z,-05:00,375.15188007006,6895.6681,2869350.390625,9474.22671796485
362,Saint Ansgar,1100,1063,1031,1107,6,0,0,1,0,5,20000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,1,0,1,1,0,6735,2001,2019-10-08T09:31:26.062Z,-05:00,663.351189003518,10317.08502,5083545.78125,14199.5044696851
363,Dougherty,128,107,80,58,2,0,0,0,0,2,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2060,2001,2019-10-08T09:31:26.062Z,-05:00,345.622558032279,5087.03233,2609842.87109375,6944.27863392106
364,Rowley,275,272,290,264,1,0,1,0,0,0,7000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6652,2001,2019-10-08T09:31:26.062Z,-05:00,242.194531236141,3961.11065,1796823.7578125,5363.13458933566
365,Jesup,2343,2121,2212,2520,28,0,1,3,4,20,95927,15,0,1,5,9,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,3,3,1,0,0,0,0,1,1,3,6,0,1,1,6,2,2,2,3,2,0,1,0,0,2,4,2,3,5,5,5,1,0,3817,2001,2019-10-08T09:31:26.062Z,-05:00,1147.32514673626,10879.25073,8540759.17578125,14753.4231391525
366,Oxford Junction,600,581,573,496,1,0,0,0,0,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5847,2001,2019-10-08T09:31:26.062Z,-05:00,373.232932121086,4925.78835,2735484.09375,6629.682308694
367,Mount Vernon,3325,3657,3390,4506,46,0,1,4,3,38,169265,15,0,1,4,8,2,2,0,0,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,2,0,0,0,0,3,3,6,7,2,3,5,5,2,1,6,2,5,2,3,0,1,4,5,6,4,5,8,6,4,0,5302,2001,2019-10-08T09:31:26.062Z,-05:00,2238.14120665862,12058.5988,16372226.8007813,16210.3979265804
368,Balltown,106,74,73,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,2001,2019-10-08T09:31:26.062Z,-05:00,46.5631026133169,4371.59426,348419.99609375,5943.5770790899
369,McGregor,945,797,871,0,18,0,1,1,1,15,108667,5,0,1,2,2,0,3,0,1,0,1,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,2,2,2,1,1,3,0,1,0,3,2,0,2,3,4,1,2,0,4892,2001,2019-10-08T09:31:26.062Z,-05:00,817.483555217941,14055.86628,6193276.41796875,19231.56772217
370,Garnavillo,723,727,754,745,4,0,0,3,0,1,27500,4,0,0,3,1,0,2,0,0,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,1,0,0,2835,2001,2019-10-08T09:31:26.062Z,-05:00,585.92213274236,7360.99887,4416536.421875,10046.9776049518
371,Harpers Ferry,258,284,330,328,5,0,0,1,2,2,10090,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,3287,2001,2019-10-08T09:31:26.062Z,-05:00,389.201227840039,6322.97629,2965401.6796875,8675.95447799757
372,Marquette,528,479,421,375,21,0,1,1,2,17,71325,8,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,2,3,1,0,1,4,2,3,1,2,2,0,0,0,1,1,1,4,3,4,1,1,2,2,4782,2001,2019-10-08T09:31:26.062Z,-05:00,1221.44822013557,20287.42645,9259676.734375,27774.6645844878
373,Clayton,68,41,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,2001,2019-10-08T09:31:26.062Z,-05:00,331.948378335952,6411.08869,2505074.03515625,8756.67401039591
374,Lamont,554,471,503,461,4,0,0,0,2,2,15600,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,4190,2001,2019-10-08T09:31:26.062Z,-05:00,373.956279378854,5114.88451,2794756.24609375,6951.56303690015
375,Guttenberg,2428,2257,1987,1919,23,0,0,2,2,19,85257,8,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,3,1,1,1,4,0,5,2,1,0,0,4,0,1,3,6,3,1,2,2,3167,2001,2019-10-08T09:31:26.062Z,-05:00,1386.0174203605,13411.52726,10421434.1328125,18293.5590654501
376,Osterdock,35,49,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5787,2001,2019-10-08T09:31:26.062Z,-05:00,241.392498532603,4419.46675,1811732.61328125,6017.31641963804
377,Elkport,98,82,88,37,1,0,0,0,1,0,6500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2322,2001,2019-10-08T09:31:26.062Z,-05:00,121.840381143739,3563.25072,914703.671875,4853.33333958033
378,Hansell,138,83,96,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,2001,2019-10-08T09:31:26.062Z,-05:00,150.511732187889,3511.31955,1130579.125,4787.80425030568
379,Bristow,252,197,202,160,1,0,0,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,855,2001,2019-10-08T09:31:26.062Z,-05:00,601.553331775344,6244.62275,4520965.2421875,8510.41797725453
380,Dumont,815,705,676,637,4,0,0,0,1,3,21300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,2120,2001,2019-10-08T09:31:26.062Z,-05:00,1120.39810717145,8848.40933,8414380.7734375,12048.1287241918
381,Hampton,4630,4133,4218,4461,94,0,0,12,18,64,308740,44,0,0,18,25,1,3,0,0,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,1,0,0,0,0,1,1,1,0,0,0,0,1,1,5,0,0,0,0,5,5,2,0,0,0,0,2,2,13,17,6,7,15,1,5,6,9,6,3,6,1,1,0,10,8,11,15,15,23,2,5,3,3222,2001,2019-10-08T09:31:26.062Z,-05:00,2832.28205425403,17794.68175,21264180.1289063,24240.4575189249
382,Steamboat Rock,387,335,336,310,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7357,2001,2019-10-08T09:31:26.062Z,-05:00,322.581367243116,6102.08325,2396240.91796875,8260.79409690753
383,Geneva,218,169,171,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,2001,2019-10-08T09:31:26.062Z,-05:00,265.737953229891,4434.10318,1990840.25390625,6036.14164186511
384,Ackley,1900,1696,1809,1589,17,1,0,3,5,8,54255,12,1,0,3,9,0,2,0,0,0,0,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,1,0,3,1,0,2,3,1,2,1,0,0,3,1,3,3,2,1,1,1,1,15,2001,2019-10-08T09:31:26.062Z,-05:00,1656.81788442516,12694.72111,12363540.6523438,17238.7747978347
385,Owasa,65,37,38,43,1,0,0,0,0,1,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5832,2001,2019-10-08T09:31:26.062Z,-05:00,358.188661901985,4816.27457,2662736.81640625,6527.55480835105
386,Charles City,8778,7878,7812,7652,169,0,2,10,20,137,511217,40,0,3,10,26,1,2,0,0,0,0,2,2,2,0,0,0,0,2,2,3,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,3,3,13,0,0,0,0,13,13,9,0,0,0,0,9,9,16,15,14,9,19,14,10,15,5,10,18,24,5,3,3,9,20,20,27,25,26,12,9,5,1242,2001,2019-10-08T09:31:26.062Z,-05:00,3986.5203471308,24333.79707,30241186.8515625,33313.4314056323
387,Sheffield,1224,1174,930,1172,20,0,0,0,2,18,45568,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,2,1,2,2,1,2,0,0,0,0,1,3,2,0,2,3,4,2,2,6940,2001,2019-10-08T09:31:26.062Z,-05:00,3570.27215821304,16478.92773,26934423.796875,22493.0001910678
388,Rockwell,1039,1008,989,1039,10,0,0,2,0,8,24550,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,1,3,0,0,0,0,1,1,2,2,0,1,1,0,1,1,6575,2001,2019-10-08T09:31:26.062Z,-05:00,1905.3871622193,11217.30703,14414811.46875,15340.8879537959
389,Swaledale,186,190,174,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7512,2001,2019-10-08T09:31:26.062Z,-05:00,160.012808028519,3217.76897,1210417.3203125,4399.35641232577
390,Mason City,30144,29040,29172,28079,672,1,8,44,115,504,2181801,243,1,8,57,157,21,24,0,2,0,2,28,28,12,0,0,0,0,18,18,6,0,0,0,0,6,6,3,1,0,1,0,3,4,6,0,0,0,0,6,6,1,0,0,0,0,1,1,3,0,0,0,0,3,3,30,0,0,0,0,33,33,18,0,0,0,0,21,21,61,32,16,40,75,59,57,65,58,63,67,79,14,13,7,23,53,70,110,138,109,59,45,29,4822,2001,2019-10-08T09:31:26.062Z,-05:00,17990.7374992265,47723.90843,136845491.304688,65394.0387709706
391,Carpenter,109,102,130,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,2001,2019-10-08T09:31:26.062Z,-05:00,228.141380693382,3901.2574,1750318.6171875,5370.00211614548
392,Plymouth,463,453,429,382,1,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6142,2001,2019-10-08T09:31:26.062Z,-05:00,274.52051665244,4410.06898,2094705.28515625,6058.84414769338
393,Westgate,263,207,234,211,1,0,0,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8307,2001,2019-10-08T09:31:26.062Z,-05:00,234.250514217936,3895.35004,1760195.015625,5307.74302475622
394,Frederika,223,188,199,183,2,0,0,0,0,2,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2752,2001,2019-10-08T09:31:26.062Z,-05:00,267.074393036516,4474.14443,2014241.57421875,6106.97044797925
395,Tripoli,1280,1188,1310,1313,8,0,0,1,1,6,27500,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,0,2,0,0,0,0,3,1,1,0,0,2,0,0,1,7735,2001,2019-10-08T09:31:26.062Z,-05:00,883.321734365985,9531.38538,6645938.56640625,12996.0624148565
396,Hawkeye,512,460,489,449,1,0,0,0,1,0,5200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3350,2001,2019-10-08T09:31:26.062Z,-05:00,426.9977657608,5733.21938,3225991.68359375,7832.13342919439
397,Anamosa,4958,5100,5494,5533,52,0,2,6,9,35,157786,21,0,2,7,12,0,3,0,1,0,1,2,2,3,0,1,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,2,2,7,5,0,1,7,3,4,5,6,5,2,7,3,1,0,2,5,3,6,6,8,9,4,5,165,2001,2019-10-08T09:31:26.062Z,-05:00,1489.80981163454,27208.79015,10961925.1523438,36696.3220702217
398,Alburnett,411,459,559,673,4,0,1,1,0,2,26600,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,72,2001,2019-10-08T09:31:26.062Z,-05:00,462.863251518418,7614.06454,3410117.30078125,10274.4183694536
399,Springville,1165,1068,1091,1074,8,0,1,0,2,5,41429,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,3,1,0,0,0,2,2,0,0,0,1,1,0,0,7237,2001,2019-10-08T09:31:26.062Z,-05:00,340.987063208612,5620.71821,2504876.03125,7574.8303456601
400,Miles,398,409,462,445,3,0,0,1,0,2,5191,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5052,2001,2019-10-08T09:31:26.062Z,-05:00,729.368048720068,6884.87442,5356478.796875,9273.66826571756
401,Baldwin,198,137,127,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,2001,2019-10-08T09:31:26.062Z,-05:00,244.038466771593,4059.25459,1793638.24609375,5468.37517663229
402,Sabula,824,710,670,576,5,0,0,1,0,4,10500,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,6705,2001,2019-10-08T09:31:26.062Z,-05:00,940.881947969217,8459.71666,6913880.86328125,11402.5124102091
403,Springbrook,209,165,182,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7225,2001,2019-10-08T09:31:26.062Z,-05:00,382.24154061313,5021.14588,2817664.43359375,6776.32232031168
